"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","purple",TRUE,0.00449,273,512,24,0.047,0.088,"GO:0042391","BP",3,"regulation of membrane potential",2,"KCNH2,PRKCZ,SLC9A1,STX1B,KCNK10,CHRNA4,ATP1A3,CNTNAP1,YWHAE,YWHAH,HCN4,NLGN4X,SCN2B,KCNMA1,KCNB1,CHRNB2,PRDX3,CACNG2,KCNK9,ATP2A2,BNIP3,GRIN1,GBA,SCN8A",5.4028309327363
"12","purple",TRUE,0.00433,4174,512,169,0.33,0.04,"GO:0051234","BP",3,"establishment of localization",1,"SYN1,SYT7,GABRA3,PSMC4,CAPN1,COX15,SYT13,OSBPL5,SLC45A4,ATP6V0A1,ATP9A,KCNH2,CTSA,CACNB1,PRKCZ,ATP2B3,SPTB,ATP6AP1,PRKACA,PANX2,NSF,TESC,SLC23A2,RPH3A,ERP29,SLC9A1,SLC7A8,SLC22A17,STX1B,XBP1,TOM1,SYNGR1,RANGAP1,KCNK10,CNIH,CHGA,CHRNA4,SNPH,TM9SF4,FAM83D,SYP,CDK16,ARL2BP,AP3B2,SCG3,VPS18,SLC17A7,GPI,NAPA,ATP1A3,RAB3D,RAB3A,GSK3A,TFR2,LIMK1,DNM1,APBA1,GBF1,PSMD11,YWHAE,UNC119,ALDOC,DDX25,ELMOD1,PITPNM1,RAB5B,RAB35,CTSD,SLC35B1,SLC12A5,VAPB,GGA3,DYNLRB1,PSMB2,BECN1,SYNGR3,MACF1,YWHAH,KCNC1,UNC13A,ATG4D,KCNC3,ACLY,VPS25,PEMT,DCLK1,CKAP4,STXBP1,HCN4,MAPK8IP3,PRICKLE1,SLC7A1,RHOF,RAB15,CDH13,VPS53,TRPM2,DOPEY2,CACNG8,RPS27A,NLGN4X,SLC25A25,POLR3A,CAMK2G,PAK1,HYOU1,SCN2B,ALDOA,ABCB9,SLC25A4,THY1,KIF5A,KCNMA1,TSC22D3,AP3S2,KCNB1,SYNJ1,ATP13A2,ATP6V0D1,BRSK1,VPS11,CHRNB2,U2AF1L4,CYGB,CTSB,UBAP1,WNK2,TMEM63C,CACNG2,NKX3-1,SGSM1,SLC27A4,YIF1B,SLC43A2,CD320,CPLX1,KCNK9,TRAPPC1,GAA,ABCG4,RASGRP1,ATP2A2,KLC2,DCTN2,CLTB,UBE2O,BNIP3,COX8A,GRIN1,DPP7,SLC25A22,EFNA5,SYN3,BCAP31,PIP5K1C,CHP,GABRD,IPO4,SCN8A,AP2A1,SPTAN1,PSAP,SCAMP5,SPIRE2,ITSN1,SYT3,VAMP2,STRADA,NEFL",2.4579648404211
"13","purple",TRUE,0.00179,4088,512,168,0.328,0.041,"GO:0006810","BP",3,"transport",2,"SYN1,SYT7,GABRA3,PSMC4,CAPN1,COX15,SYT13,OSBPL5,SLC45A4,ATP6V0A1,ATP9A,KCNH2,CTSA,CACNB1,PRKCZ,ATP2B3,SPTB,ATP6AP1,PRKACA,PANX2,NSF,TESC,SLC23A2,RPH3A,ERP29,SLC9A1,SLC7A8,SLC22A17,STX1B,XBP1,TOM1,SYNGR1,RANGAP1,KCNK10,CNIH,CHGA,CHRNA4,SNPH,TM9SF4,SYP,CDK16,ARL2BP,AP3B2,SCG3,VPS18,SLC17A7,GPI,NAPA,ATP1A3,RAB3D,RAB3A,GSK3A,TFR2,LIMK1,DNM1,APBA1,GBF1,PSMD11,YWHAE,UNC119,ALDOC,DDX25,ELMOD1,PITPNM1,RAB5B,RAB35,CTSD,SLC35B1,SLC12A5,VAPB,GGA3,DYNLRB1,PSMB2,BECN1,SYNGR3,MACF1,YWHAH,KCNC1,UNC13A,ATG4D,KCNC3,ACLY,VPS25,PEMT,DCLK1,CKAP4,STXBP1,HCN4,MAPK8IP3,PRICKLE1,SLC7A1,RHOF,RAB15,CDH13,VPS53,TRPM2,DOPEY2,CACNG8,RPS27A,NLGN4X,SLC25A25,POLR3A,CAMK2G,PAK1,HYOU1,SCN2B,ALDOA,ABCB9,SLC25A4,THY1,KIF5A,KCNMA1,TSC22D3,AP3S2,KCNB1,SYNJ1,ATP13A2,ATP6V0D1,BRSK1,VPS11,CHRNB2,U2AF1L4,CYGB,CTSB,UBAP1,WNK2,TMEM63C,CACNG2,NKX3-1,SGSM1,SLC27A4,YIF1B,SLC43A2,CD320,CPLX1,KCNK9,TRAPPC1,GAA,ABCG4,RASGRP1,ATP2A2,KLC2,DCTN2,CLTB,UBE2O,BNIP3,COX8A,GRIN1,DPP7,SLC25A22,EFNA5,SYN3,BCAP31,PIP5K1C,CHP,GABRD,IPO4,SCN8A,AP2A1,SPTAN1,PSAP,SCAMP5,SPIRE2,ITSN1,SYT3,VAMP2,STRADA,NEFL",2.48374481483514
"14","purple",TRUE,0.000352,125,512,17,0.033,0.136,"GO:0006836","BP",3,"neurotransmitter transport",3,"SYN1,SYT7,SYT13,RPH3A,STX1B,SNPH,RAB3A,APBA1,UNC13A,STXBP1,SYNJ1,BRSK1,CPLX1,SYN3,PIP5K1C,SYT3,VAMP2",6.12898440976442
"15","purple",TRUE,0.00222,1684,512,84,0.164,0.05,"GO:0016192","BP",3,"vesicle-mediated transport",3,"SYN1,SYT7,CAPN1,SYT13,OSBPL5,ATP6V0A1,ATP9A,CTSA,SPTB,ATP6AP1,NSF,RPH3A,STX1B,TOM1,SYNGR1,CNIH,CHGA,SNPH,TM9SF4,SYP,CDK16,AP3B2,SCG3,VPS18,GPI,NAPA,RAB3D,RAB3A,TFR2,LIMK1,DNM1,GBF1,PSMD11,UNC119,ALDOC,RAB5B,RAB35,CTSD,VAPB,BECN1,MACF1,UNC13A,ACLY,VPS25,CKAP4,STXBP1,MAPK8IP3,RHOF,RAB15,CDH13,VPS53,TRPM2,DOPEY2,NLGN4X,PAK1,HYOU1,ALDOA,KIF5A,AP3S2,KCNB1,SYNJ1,ATP13A2,VPS11,CTSB,SGSM1,YIF1B,CPLX1,TRAPPC1,GAA,KLC2,DCTN2,CLTB,UBE2O,DPP7,BCAP31,PIP5K1C,AP2A1,SPTAN1,PSAP,SCAMP5,SPIRE2,ITSN1,SYT3,VAMP2",4.1056162016701
"16","purple",TRUE,3.62e-06,93,512,17,0.033,0.183,"GO:0099003","BP",3,"vesicle-mediated transport in synapse",4,"SYN1,SYT7,SYT13,RPH3A,STX1B,SNPH,AP3B2,RAB3A,UNC13A,STXBP1,NLGN4X,AP3S2,SYNJ1,PIP5K1C,ITSN1,SYT3,VAMP2",NA
"17","purple",TRUE,0.0133,1203,512,63,0.123,0.052,"GO:0046903","BP",3,"secretion",3,"SYN1,SYT7,CAPN1,SYT13,ATP6V0A1,CTSA,PRKCZ,ATP6AP1,NSF,RPH3A,ERP29,STX1B,XBP1,TOM1,SYNGR1,CHGA,CHRNA4,SNPH,CDK16,ARL2BP,SCG3,VPS18,SLC17A7,GPI,RAB3D,RAB3A,TFR2,APBA1,PSMD11,ALDOC,RAB5B,CTSD,UNC13A,ACLY,CKAP4,STXBP1,RHOF,RAB15,TRPM2,CAMK2G,ALDOA,SLC25A4,KCNB1,SYNJ1,ATP13A2,BRSK1,VPS11,CHRNB2,CTSB,NKX3-1,CPLX1,TRAPPC1,GAA,RASGRP1,DPP7,EFNA5,SYN3,PIP5K1C,SPTAN1,PSAP,SCAMP5,SYT3,VAMP2",4.31674263025323
"18","purple",TRUE,0.00256,1144,512,63,0.123,0.055,"GO:0032940","BP",3,"secretion by cell",4,"SYN1,SYT7,CAPN1,SYT13,ATP6V0A1,CTSA,PRKCZ,ATP6AP1,NSF,RPH3A,ERP29,STX1B,XBP1,TOM1,SYNGR1,CHGA,CHRNA4,SNPH,CDK16,ARL2BP,SCG3,VPS18,SLC17A7,GPI,RAB3D,RAB3A,TFR2,APBA1,PSMD11,ALDOC,RAB5B,CTSD,UNC13A,ACLY,CKAP4,STXBP1,RHOF,RAB15,TRPM2,CAMK2G,ALDOA,SLC25A4,KCNB1,SYNJ1,ATP13A2,BRSK1,VPS11,CHRNB2,CTSB,NKX3-1,CPLX1,TRAPPC1,GAA,RASGRP1,DPP7,EFNA5,SYN3,PIP5K1C,SPTAN1,PSAP,SCAMP5,SYT3,VAMP2",4.45082211826007
"19","purple",TRUE,0.00394,767,512,47,0.092,0.061,"GO:0006887","BP",3,"exocytosis",5,"SYN1,SYT7,CAPN1,SYT13,ATP6V0A1,CTSA,ATP6AP1,NSF,RPH3A,STX1B,TOM1,SYNGR1,CHGA,SNPH,CDK16,SCG3,VPS18,GPI,RAB3D,RAB3A,PSMD11,ALDOC,RAB5B,CTSD,UNC13A,ACLY,CKAP4,STXBP1,RHOF,RAB15,TRPM2,ALDOA,KCNB1,SYNJ1,ATP13A2,VPS11,CTSB,CPLX1,TRAPPC1,GAA,DPP7,PIP5K1C,SPTAN1,PSAP,SCAMP5,SYT3,VAMP2",5.48571859254207
"20","purple",TRUE,2.77e-05,81,512,15,0.029,0.185,"GO:0099504","BP",3,"synaptic vesicle cycle",1,"SYN1,SYT7,SYT13,RPH3A,STX1B,SNPH,RAB3A,UNC13A,STXBP1,NLGN4X,SYNJ1,PIP5K1C,ITSN1,SYT3,VAMP2",NA
"21","purple",TRUE,0.00819,43,512,9,0.018,0.209,"GO:0140029","BP",3,"exocytic process",1,"STX1B,SNPH,VPS18,RAB3A,STXBP1,RAB15,KCNB1,SYNJ1,VPS11",NA
"22","purple",TRUE,0.00942,24,512,7,0.014,0.292,"GO:0006904","BP",3,"vesicle docking involved in exocytosis",2,"STX1B,SNPH,VPS18,STXBP1,RAB15,KCNB1,VPS11",8.0194154064995
"23","purple",TRUE,0.0295,453,512,31,0.061,0.068,"GO:1903530","BP",3,"regulation of secretion by cell",1,"SYN1,SYT7,SYT13,PRKCZ,ATP6AP1,NSF,RPH3A,ERP29,STX1B,XBP1,CHGA,CHRNA4,CDK16,ARL2BP,GPI,RAB3D,RAB3A,TFR2,STXBP1,RAB15,SLC25A4,KCNB1,ATP13A2,CHRNB2,NKX3-1,CPLX1,RASGRP1,EFNA5,SCAMP5,SYT3,VAMP2",5.03710615327765
"24","purple",TRUE,0.000396,126,512,17,0.033,0.135,"GO:0017157","BP",3,"regulation of exocytosis",2,"SYN1,SYT7,SYT13,ATP6AP1,NSF,RPH3A,STX1B,RAB3D,RAB3A,STXBP1,RAB15,KCNB1,ATP13A2,CPLX1,SCAMP5,SYT3,VAMP2",6.627580865004
"25","purple",TRUE,0.000791,504,512,37,0.072,0.073,"GO:0051640","BP",3,"organelle localization",1,"SYN1,SYT7,SYT13,ATP6AP1,PRKACA,NSF,RPH3A,STX1B,CNIH,CHGA,SNPH,FAM83D,AP3B2,VPS18,NAPA,PPP2R1A,RAB3A,GBF1,YWHAE,BECN1,UNC13A,STXBP1,RAB15,NLGN4X,AP3S2,KCNB1,SYNJ1,VPS11,ATCAY,TRAPPC1,DCTN2,PIP5K1C,SPIRE2,ITSN1,SYT3,VAMP2,NEFL",5.52712864941388
"26","purple",TRUE,0.000804,213,512,22,0.043,0.103,"GO:0051648","BP",3,"vesicle localization",2,"SYN1,SYT7,SYT13,NSF,RPH3A,STX1B,CNIH,SNPH,AP3B2,NAPA,RAB3A,GBF1,UNC13A,STXBP1,NLGN4X,AP3S2,SYNJ1,TRAPPC1,PIP5K1C,ITSN1,SYT3,VAMP2",6.17358871600117
"27","purple",TRUE,6.03e-06,96,512,17,0.033,0.177,"GO:0097479","BP",3,"synaptic vesicle localization",3,"SYN1,SYT7,SYT13,RPH3A,STX1B,SNPH,AP3B2,RAB3A,UNC13A,STXBP1,NLGN4X,AP3S2,SYNJ1,PIP5K1C,ITSN1,SYT3,VAMP2",6.67278630177205
"28","purple",TRUE,0.00334,346,512,28,0.055,0.081,"GO:0051656","BP",3,"establishment of organelle localization",2,"SYN1,SYT7,SYT13,ATP6AP1,NSF,RPH3A,STX1B,CNIH,CHGA,SNPH,FAM83D,AP3B2,NAPA,RAB3A,GBF1,BECN1,UNC13A,STXBP1,NLGN4X,AP3S2,SYNJ1,TRAPPC1,PIP5K1C,SPIRE2,ITSN1,SYT3,VAMP2,NEFL",5.80263030330879
"29","purple",TRUE,0.0398,2523,512,109,0.213,0.043,"GO:0023051","BP",3,"regulation of signaling",1,"CX3CL1,MAP3K9,SYN1,SYT7,PPP5C,PSMC4,ZRANB1,STRAP,CLEC16A,RTN4R,PRKCZ,ATP2B3,PPP2R5B,ATP6AP1,PRKACA,NSF,NUAK1,NLK,ERP29,SLC9A1,STX1B,XBP1,SYNGR1,PRMT5,LGMN,CHGA,FAM83D,SYP,PIM2,CDK16,ARL2BP,NDRG4,ATP1A3,PTPRS,PPP2R1A,RAB3A,GSK3A,TFR2,CREB3,CPEB3,MTMR4,PSMD11,DUSP3,YWHAE,ARHGEF17,MADD,TRIM32,PSMB2,BECN1,EPS15L1,MACF1,YWHAH,VGF,UNC13A,VPS25,DUSP26,FAIM2,ACVR1B,TMEM127,STXBP1,MAPK8IP3,PRICKLE1,RHOF,CDH13,CACNG8,CARM1,RPS27A,NLGN4X,PAK1,HYOU1,SLC25A4,THY1,RRAGA,NPTN,RNF111,KCNB1,DEDD2,CHRNB2,CITED2,WNK2,TAF10,CACNG2,NKX3-1,SDHAF2,MAP4K2,GPS1,RAC3,NEUROD2,RASGRP1,ATP2A2,PELI3,UBE2O,BNIP3,EID2,CDK5R1,GRIN1,GBA,TSPYL5,RNF41,EFNA5,SYN3,BCAP31,PIP5K1C,CHP,STMN3,ITSN1,VAMP2,ARHGDIG,MC1R",3.16894886455607
"30","purple",TRUE,0.0305,1209,512,62,0.121,0.051,"GO:0007267","BP",3,"cell-cell signaling",1,"SYN1,SYT7,PSMC4,SYT13,ZRANB1,PTPRU,CACNB1,PRKCZ,PANX2,NLK,RPH3A,STX1B,SYNGR1,CHRNA4,SNPH,SYP,CDK16,PORCN,ARL2BP,PPP2R1A,RAB3A,GSK3A,TFR2,APBA1,CPEB3,PSMD11,UNC119,SLC12A5,PSMB2,MACF1,YWHAH,VGF,UNC13A,STXBP1,GABBR2,HCN4,PRICKLE1,RPS27A,NLGN4X,CAMK2G,SCN2B,SLC25A4,THY1,KIF5A,NPTN,KCNB1,SYNJ1,ZYX,BRSK1,CHRNB2,NKX3-1,SDHAF2,CPLX1,NEUROD2,ADRA1D,GRIN1,EFNA5,SYN3,PIP5K1C,AP2A1,SYT3,VAMP2",4.22868157605703
"31","purple",TRUE,1.59e-06,398,512,37,0.072,0.093,"GO:0099536","BP",3,"synaptic signaling",2,"SYN1,SYT7,SYT13,CACNB1,PRKCZ,RPH3A,STX1B,SYNGR1,CHRNA4,SNPH,SYP,RAB3A,GSK3A,APBA1,CPEB3,UNC119,SLC12A5,YWHAH,VGF,UNC13A,STXBP1,GABBR2,NLGN4X,SCN2B,KIF5A,NPTN,KCNB1,SYNJ1,BRSK1,CHRNB2,CPLX1,NEUROD2,GRIN1,SYN3,PIP5K1C,SYT3,VAMP2",NA
"32","purple",TRUE,1.59e-06,398,512,37,0.072,0.093,"GO:0099537","BP",3,"trans-synaptic signaling",3,"SYN1,SYT7,SYT13,CACNB1,PRKCZ,RPH3A,STX1B,SYNGR1,CHRNA4,SNPH,SYP,RAB3A,GSK3A,APBA1,CPEB3,UNC119,SLC12A5,YWHAH,VGF,UNC13A,STXBP1,GABBR2,NLGN4X,SCN2B,KIF5A,NPTN,KCNB1,SYNJ1,BRSK1,CHRNB2,CPLX1,NEUROD2,GRIN1,SYN3,PIP5K1C,SYT3,VAMP2",NA
